topology,topology_key,load_erlang,seed,method,warmup,evaluated,accepted,blocked,blocking_rate,avg_decision_ms,avg_legal_actions,avg_path_idx,avg_mod_idx,avg_block_idx,avg_start_slot,avg_required_fs,avg_path_hops,avg_path_km,avg_block_waste,request_trace_hash,elapsed_seconds
cost239,cost239_deeprmsa,600.0,5001,strict_v13,500,1000,789,211,0.211,2.3749981990549713,6.31,4.437262357414449,0.5893536121673004,0.3041825095057034,46.17997465145754,4.8757921419518375,2.1723700887198985,2503.814955640051,0.23292970639410018,e118ea2c55c8e6985dbf4054de6523371b0f68154232934ef3e57b1aa1f9341e,6.517602099978831
