seed,strict_total,strict_blocked,strict_blocking_rate,strict_overload_rate,strict_nsb_rate,strict_r_no_valid_rate,strict_avg_delay_ms,strict_avg_fs,strict_avg_path_km,strict_avg_decision_ms,ksp_total,ksp_blocked,ksp_blocking_rate,ksp_overload_rate,ksp_nsb_rate,ksp_r_no_valid_rate,ksp_avg_delay_ms,ksp_avg_fs,ksp_avg_path_km,ksp_avg_decision_ms,strict_minus_ksp_blocking_pp
5001,6000,323,0.05383333333333333,0.0,0.0,0.05383333333333333,11.590629121633482,2.079267218601374,969.1823146027832,14.03426794722327,6000,323,0.05383333333333333,0.0,0.0,0.05383333333333333,10.43214224476194,2.054254007398274,832.9931301743878,3.1674635897992025,0.0
5002,6000,340,0.056666666666666664,0.0,0.0,0.056666666666666664,11.724483352411815,2.086219081272085,985.7855123674912,15.057976530462232,6000,340,0.056666666666666664,0.0,0.0,0.056666666666666664,10.44650985417857,2.0558303886925797,833.2650176678445,3.2582897963778428,0.0
5003,6000,316,0.05266666666666667,0.0,0.0,0.05266666666666667,11.705099212850802,2.0728360309641096,968.8919774806475,14.595418330131603,6000,316,0.05266666666666667,0.0,0.0,0.05266666666666667,10.493543970064014,2.0503166783954963,825.0679099225897,3.231591814386775,0.0
5004,6000,350,0.058333333333333334,0.0,0.0,0.058333333333333334,11.796667414550388,2.0838938053097347,979.0070796460177,14.74784124547053,6000,350,0.058333333333333334,0.0,0.0,0.058333333333333334,10.563456795081372,2.0527433628318583,833.2499115044247,3.3022809249329534,0.0
5005,6000,349,0.058166666666666665,0.0,0.0,0.058166666666666665,11.761016281911647,2.0856485577773847,982.6561670500796,14.90996688475328,6000,349,0.058166666666666665,0.0,0.0,0.058166666666666665,10.493295524523594,2.052203149884976,830.5453901964254,3.2712355977467573,0.0
