topology,topology_key,load_erlang,seed,method,warmup,evaluated,accepted,blocked,blocking_rate,avg_decision_ms,avg_legal_actions,avg_path_idx,avg_mod_idx,avg_block_idx,avg_start_slot,avg_required_fs,avg_path_hops,avg_path_km,avg_block_waste,request_trace_hash,elapsed_seconds
cost239,cost239_deeprmsa,600.0,5004,strict_v13,500,6000,4895,1105,0.18416666666666667,3.2366365337608536,6.7585,4.389581205311543,0.5536261491317671,0.3229826353421859,45.40449438202247,5.004494382022472,2.170173646578141,2477.5669050051074,0.23919407541525925,ab022dff04ae06f304fb8c5c29b81ff02da0a9f0cfb20712de01b60aaaab191c,40.44565760000842
cost239,cost239_deeprmsa,600.0,5005,ff_ksp_k50_hops,500,6000,5612,388,0.06466666666666666,0.10682735003259343,10.998,2.0548823948681396,1.0630791161796151,0.0,32.191019244476124,4.24447612259444,1.8431931575196008,2056.5912330719884,0.232686175974442,a106de329d6a6ce14eebfeac1ea36bce3015f639df87010811b726b8320f3233,19.3713252999587
cost239,cost239_deeprmsa,600.0,5005,ksp_ff_k50_hops,500,6000,5842,158,0.026333333333333334,0.019517399923643097,17.131,0.561622731941116,1.1783635741184526,0.0,32.45652173913044,4.161417322834645,1.6371105785689832,1814.2536802464908,0.29786546129718755,a106de329d6a6ce14eebfeac1ea36bce3015f639df87010811b726b8320f3233,19.010653000033926
cost239,cost239_deeprmsa,600.0,5005,strict_v13,500,6000,4842,1158,0.193,3.22501703366288,6.495333333333333,4.509087154068567,0.5776538620404792,0.32342007434944237,45.60532837670384,4.921933085501859,2.1689384551838082,2492.651796778191,0.23424159712852724,a106de329d6a6ce14eebfeac1ea36bce3015f639df87010811b726b8320f3233,40.4386454000487
cost239,cost239_deeprmsa,600.0,5006,ff_ksp_k50_hops,500,6000,5674,326,0.05433333333333333,0.11451515019871294,13.929,2.080190341910469,1.0542826929855482,0.0,31.91293620021149,4.2960874162848075,1.8466690165667958,2064.770884737399,0.23033133638215683,2e52db376b05ac60e9215ed25f5be524eb974dfd37922e5874637a7999a51c6d,20.607231799978763
cost239,cost239_deeprmsa,600.0,5006,ksp_ff_k50_hops,500,6000,5902,98,0.01633333333333333,0.019017916260054335,20.32133333333333,0.460352422907489,1.1677397492375465,0.0,32.34395120298204,4.212300914944087,1.6184344290071162,1799.7899017282277,0.3055681280241276,2e52db376b05ac60e9215ed25f5be524eb974dfd37922e5874637a7999a51c6d,20.10446210001828
cost239,cost239_deeprmsa,600.0,5006,strict_v13,500,6000,4821,1179,0.1965,3.2151189165791343,6.7385,4.298070939639079,0.5550715619166148,0.33250362995229205,45.41588881974694,5.007052478738851,2.151213441194773,2477.2578303256587,0.2385709728707902,2e52db376b05ac60e9215ed25f5be524eb974dfd37922e5874637a7999a51c6d,40.772727600007784
cost239,cost239_deeprmsa,600.0,5007,ff_ksp_k50_hops,500,6000,5722,278,0.04633333333333333,0.11238878304720856,11.994166666666667,2.0747990213212164,1.0443900734009088,0.0,31.41209367354072,4.289409297448445,1.8535477105907026,2070.4753582663407,0.229301104349675,ae55368013888dc4888d3b9d058115c74e498fbca862fd97194e2dd7f27fdb25,20.446015599998645
cost239,cost239_deeprmsa,600.0,5007,ksp_ff_k50_hops,500,6000,5938,62,0.010333333333333333,0.019005666428711265,22.074333333333332,0.3920511956887841,1.16992253283934,0.0,32.16874368474234,4.176658807679353,1.614516672280229,1795.8420343550017,0.3196903313460184,ae55368013888dc4888d3b9d058115c74e498fbca862fd97194e2dd7f27fdb25,20.300744400010444
cost239,cost239_deeprmsa,600.0,5007,strict_v13,500,6000,4930,1070,0.17833333333333334,3.2545094669330865,6.771333333333334,4.6602434077079105,0.5649087221095335,0.3184584178498986,45.30628803245436,4.96369168356998,2.1933062880324545,2514.9756592292088,0.23824215669611015,ae55368013888dc4888d3b9d058115c74e498fbca862fd97194e2dd7f27fdb25,40.848925500002224
cost239,cost239_deeprmsa,600.0,5008,ff_ksp_k50_hops,500,6000,5612,388,0.06466666666666666,0.10095263414162521,11.0025,2.050784034212402,1.054704205274412,0.0,31.878118317890234,4.274946543121882,1.8430149679258732,2055.0570206699927,0.2274758067522811,232d72cb0de2ba951e8dad35995de18850e317bc9888fb38efd237815bc9e4bf,18.54191799997352
cost239,cost239_deeprmsa,600.0,5008,ksp_ff_k50_hops,500,6000,5853,147,0.0245,0.01876283306046389,18.411666666666665,0.5499743721168632,1.169827438920212,0.0,32.522467110883305,4.1954553220570645,1.6295916623953528,1816.454809499402,0.302772571713263,232d72cb0de2ba951e8dad35995de18850e317bc9888fb38efd237815bc9e4bf,19.988363499986008
cost239,cost239_deeprmsa,600.0,5008,strict_v13,500,6000,4832,1168,0.19466666666666665,3.2257896666415036,6.4895,4.349958609271523,0.5958195364238411,0.3201572847682119,45.11548013245033,4.949296357615894,2.1442466887417218,2463.9673013245033,0.24101506746700344,232d72cb0de2ba951e8dad35995de18850e317bc9888fb38efd237815bc9e4bf,40.986163900000975
cost239,cost239_deeprmsa,600.0,5009,ff_ksp_k50_hops,500,6000,5703,297,0.0495,0.10362644981554088,12.684666666666667,2.2102402244432753,1.0550587410135017,0.0,31.485183236892862,4.310889005786428,1.8611257233035245,2074.5362090128,0.2337402056334247,5626c0630ae6fbf25067eed4fa65f5475cc411c37063c946fbb52e1854a65bc6,18.627602199965622
cost239,cost239_deeprmsa,600.0,5009,ksp_ff_k50_hops,500,6000,5911,89,0.014833333333333334,0.017305200094900403,20.978833333333334,0.47149382507189985,1.1756048046015903,0.0,31.934867196751817,4.199120284215868,1.6262899678565386,1800.0541363559466,0.30308215972926217,5626c0630ae6fbf25067eed4fa65f5475cc411c37063c946fbb52e1854a65bc6,18.38357940001879
cost239,cost239_deeprmsa,600.0,5009,strict_v13,500,6000,4883,1117,0.18616666666666667,3.218812216888182,7.101,4.601064919107106,0.5691173458939177,0.33954536145812003,45.94306778619701,4.982592668441532,2.1877943886954743,2501.728445627688,0.24352609829297914,5626c0630ae6fbf25067eed4fa65f5475cc411c37063c946fbb52e1854a65bc6,39.94773539999733
cost239,cost239_deeprmsa,600.0,5010,ff_ksp_k50_hops,500,6000,5644,356,0.059333333333333335,0.1050227166657957,11.379333333333333,2.031360737065911,1.069099929128278,0.0,31.587349397590362,4.281537916371367,1.8235294117647058,2035.8610914245216,0.23045884477078418,5ef45a17c3974ee3a9f75d58ee6b6f1ef7f81d564a57be1ba0e01834dad48859,19.126900899980683
cost239,cost239_deeprmsa,600.0,5010,ksp_ff_k50_hops,500,6000,5874,126,0.021,0.018563999755618472,19.4655,0.47054817841334695,1.1785835886959481,0.0,32.245999319033025,4.193054136874362,1.6123595505617978,1794.9693564862105,0.31087719124081115,5ef45a17c3974ee3a9f75d58ee6b6f1ef7f81d564a57be1ba0e01834dad48859,19.059338799968828
cost239,cost239_deeprmsa,600.0,5010,strict_v13,500,6000,4872,1128,0.188,3.185597899951972,6.674166666666666,4.329844006568145,0.5808702791461412,0.34811165845648606,45.05952380952381,4.987684729064039,2.1486042692939247,2458.3538587848934,0.24282077387418968,5ef45a17c3974ee3a9f75d58ee6b6f1ef7f81d564a57be1ba0e01834dad48859,39.97892220003996
cost239,cost239_deeprmsa,600.0,5011,ff_ksp_k50_hops,500,6000,5617,383,0.06383333333333334,0.10629011660542649,11.003333333333334,2.00053409293217,1.0598184084030622,0.0,31.4085810931102,4.265978280220758,1.8314046644116075,2045.7557414990208,0.22860422494642585,2ff325909090f493432833128ac2bd3835adb594e8f75ccf546ae444c86f3613,19.274479200015776
cost239,cost239_deeprmsa,600.0,5011,ksp_ff_k50_hops,500,6000,5858,142,0.023666666666666666,0.018236533360322937,17.407333333333334,0.5066575623079549,1.1787299419597133,0.0,32.54865141686582,4.169511778764083,1.6259815636736088,1799.6995561625129,0.29919778260037144,2ff325909090f493432833128ac2bd3835adb594e8f75ccf546ae444c86f3613,19.44451320002554
cost239,cost239_deeprmsa,600.0,5011,strict_v13,500,6000,4833,1167,0.1945,3.225752000211893,6.641333333333334,4.322780881440099,0.5601075936271467,0.324436168011587,45.08214359611008,4.981791847713636,2.164287192220153,2475.2907097041175,0.2356514036013376,2ff325909090f493432833128ac2bd3835adb594e8f75ccf546ae444c86f3613,40.6814497000305
cost239,cost239_deeprmsa,600.0,5012,ff_ksp_k50_hops,500,6000,5687,313,0.05216666666666667,0.1038985829509329,11.631333333333334,2.0613680323544927,1.0414981536838404,0.0,31.51169333567786,4.309829435554774,1.8505363108844735,2073.6064708985405,0.2325481011302705,2257f3f7f5542b49ac12f2ca77f119edc50486a713a4d68fe9b0ff49ce0fb236,18.69603480002843
cost239,cost239_deeprmsa,600.0,5012,ksp_ff_k50_hops,500,6000,5912,88,0.014666666666666666,0.017249182671851788,18.843333333333334,0.473105548037889,1.1547699594046008,0.0,32.590832205683355,4.220737483085251,1.6310893098782138,1822.4577131258457,0.30573458777171747,2257f3f7f5542b49ac12f2ca77f119edc50486a713a4d68fe9b0ff49ce0fb236,18.29500189999817
cost239,cost239_deeprmsa,600.0,5012,strict_v13,500,6000,4852,1148,0.19133333333333333,3.238575050161065,6.663666666666667,4.572959604286892,0.5410140148392415,0.30441055234954656,45.11685902720528,5.051937345424567,2.1873454245671886,2515.9460016488047,0.2384390897702597,2257f3f7f5542b49ac12f2ca77f119edc50486a713a4d68fe9b0ff49ce0fb236,40.62836830003653
cost239,cost239_deeprmsa,600.0,5013,ff_ksp_k50_hops,500,6000,5595,405,0.0675,0.10518541655619629,11.394333333333334,1.9810545129579982,1.0548704200178731,0.0,32.18087578194817,4.241286863270777,1.8334226988382485,2047.833780160858,0.2354182926085992,a85e88fd332243a18892b5f77fb7a23afa9ccc9aa2050df207080b9e2c4ed6b4,19.284524799964856
cost239,cost239_deeprmsa,600.0,5013,ksp_ff_k50_hops,500,6000,5843,157,0.026166666666666668,0.01814596709057999,18.710833333333333,0.4709909293171316,1.1785041930515145,0.0,32.83775457812767,4.157282218038679,1.6152661304124594,1794.5370528837925,0.3055095053994489,a85e88fd332243a18892b5f77fb7a23afa9ccc9aa2050df207080b9e2c4ed6b4,19.46405029995367
cost239,cost239_deeprmsa,600.0,5013,strict_v13,500,6000,4809,1191,0.1985,3.2579048999468796,6.695833333333334,4.160948222083594,0.5984612185485548,0.33312538989394885,45.0750675816178,4.894988563110834,2.1214389686005406,2444.863797047203,0.2389248243999538,a85e88fd332243a18892b5f77fb7a23afa9ccc9aa2050df207080b9e2c4ed6b4,40.892311799980234
cost239,cost239_deeprmsa,600.0,5014,ff_ksp_k50_hops,500,6000,5683,317,0.052833333333333336,0.1081741827656515,11.179,2.1365475980995954,1.0464543374978004,0.0,32.237726552877,4.298785852542671,1.859933133908147,2075.5129333098716,0.2327040331452616,a003f19de4a1736a905f77b628061c17b72917bc8b08e2c5a39493e55915db4a,19.861187700007576
cost239,cost239_deeprmsa,600.0,5014,ksp_ff_k50_hops,500,6000,5890,110,0.018333333333333333,0.018272416258696467,19.001333333333335,0.502716468590832,1.168251273344652,0.0,32.08081494057725,4.193718166383701,1.6275042444821732,1806.5806451612902,0.3076705246807231,a003f19de4a1736a905f77b628061c17b72917bc8b08e2c5a39493e55915db4a,19.233005099988077
cost239,cost239_deeprmsa,600.0,5014,strict_v13,500,6000,4851,1149,0.1915,3.27236295005423,6.465333333333334,4.651618223046794,0.5819418676561534,0.3358070500927644,45.58297258297258,4.953205524634096,2.1826427540713254,2507.14491857349,0.23812335054069284,a003f19de4a1736a905f77b628061c17b72917bc8b08e2c5a39493e55915db4a,41.39523659995757
cost239,cost239_deeprmsa,600.0,5015,ff_ksp_k50_hops,500,6000,5666,334,0.05566666666666667,0.11203481696429662,12.379333333333333,2.11418990469467,1.0425344158136252,0.0,31.385104129897634,4.319625838333922,1.8490998941051888,2068.0144722908576,0.23900344393887749,1a097168eb67eb8b2d568ed4ed3edaeb5c19adb20362e131b914a099ab8b61fc,20.756221699994057
cost239,cost239_deeprmsa,600.0,5015,ksp_ff_k50_hops,500,6000,5910,90,0.015,0.01997890046914108,18.810833333333335,0.4673434856175973,1.1602368866328256,0.0,32.3590524534687,4.239932318104907,1.6223350253807107,1810.4636209813875,0.3043217172749004,1a097168eb67eb8b2d568ed4ed3edaeb5c19adb20362e131b914a099ab8b61fc,20.282395499991253
cost239,cost239_deeprmsa,600.0,5015,strict_v13,500,6000,4869,1131,0.1885,3.498921467059214,7.020166666666666,4.642020948860136,0.5395358389813103,0.31916204559457795,45.63647566235367,5.055863627028137,2.1977818853974123,2527.5518586978847,0.23233172411534148,1a097168eb67eb8b2d568ed4ed3edaeb5c19adb20362e131b914a099ab8b61fc,43.77702420001151
cost239,cost239_deeprmsa,600.0,5016,ff_ksp_k50_hops,500,6000,5618,382,0.06366666666666666,0.11676396665279754,11.110166666666666,2.1340334638661447,1.0443218227127091,0.0,31.61623353506586,4.2942328230687075,1.8533285866856533,2075.453898184407,0.23147135333042518,4d348675948506b0365a8eb31a3c6653a965b59554098d03f2150cee81f9490e,21.837452600011602
cost239,cost239_deeprmsa,600.0,5016,ksp_ff_k50_hops,500,6000,5868,132,0.022,0.01999629979642729,17.175833333333333,0.49591002044989774,1.168200408997955,0.0,32.33486707566462,4.206203135650989,1.6319018404907975,1821.9972733469665,0.30201436793726144,4d348675948506b0365a8eb31a3c6653a965b59554098d03f2150cee81f9490e,21.445840600004885
cost239,cost239_deeprmsa,600.0,5016,strict_v13,500,6000,4833,1167,0.1945,3.5517333997413516,6.5035,4.360231740120009,0.5673494723774053,0.32795365197599835,45.326712187047384,5.013449203393337,2.1555969377198427,2479.1806331471134,0.2382563184550046,4d348675948506b0365a8eb31a3c6653a965b59554098d03f2150cee81f9490e,44.87496029998874
cost239,cost239_deeprmsa,600.0,5017,ff_ksp_k50_hops,500,6000,5652,348,0.058,0.12133923345633472,12.4865,2.2954706298655343,1.0408704883227176,0.0,31.821479122434535,4.3006015569709835,1.8750884642604388,2092.3938428874735,0.22859328682299254,983f42417cb33ca98a118f2127719edc01f037c4ee322838b9d0d07df6431866,22.078493500011973
cost239,cost239_deeprmsa,600.0,5017,ksp_ff_k50_hops,500,6000,5862,138,0.023,0.021817183180246502,18.965666666666667,0.4744114636642784,1.1620607301262367,0.0,32.837939269873765,4.205220061412487,1.6393722279085636,1815.2558853633573,0.3067776919988788,983f42417cb33ca98a118f2127719edc01f037c4ee322838b9d0d07df6431866,22.338235899980646
cost239,cost239_deeprmsa,600.0,5017,strict_v13,500,6000,4865,1135,0.18916666666666668,3.520044566539582,6.744833333333333,4.669270298047277,0.5652620760534429,0.3297019527235355,45.32086330935252,5.006577595066804,2.207399794450154,2540.335046248715,0.23808419682537932,983f42417cb33ca98a118f2127719edc01f037c4ee322838b9d0d07df6431866,44.3024996999884
cost239,cost239_deeprmsa,600.0,5018,ff_ksp_k50_hops,500,6000,5668,332,0.05533333333333333,0.11575484952966993,12.072,2.0548694424841214,1.0725123500352858,0.0,31.261115031757235,4.258468595624559,1.8241002117148906,2026.9019054340156,0.2261999258345795,eb9934e97c3ca846e7b867c30aa1dd807f65924ef20869c4b7892b08d89e43c1,21.247189099958632
cost239,cost239_deeprmsa,600.0,5018,ksp_ff_k50_hops,500,6000,5892,108,0.018,0.019899866291477036,17.930666666666667,0.46894093686354377,1.1978954514596063,0.0,32.13136456211813,4.168194161575017,1.604887983706721,1771.162593346911,0.31478900346882766,eb9934e97c3ca846e7b867c30aa1dd807f65924ef20869c4b7892b08d89e43c1,21.193968400009908
cost239,cost239_deeprmsa,600.0,5018,strict_v13,500,6000,4871,1129,0.18816666666666668,3.4486974996495214,6.672666666666666,4.388626565386984,0.5727776637240813,0.3202627797166906,44.483884212687336,4.997536440156026,2.1482241839458016,2471.135290494765,0.2437502799257013,eb9934e97c3ca846e7b867c30aa1dd807f65924ef20869c4b7892b08d89e43c1,43.82915209996281
cost239,cost239_deeprmsa,600.0,5019,ff_ksp_k50_hops,500,6000,5606,394,0.06566666666666666,0.10851896648334029,11.152833333333334,2.055833036032822,1.0526221905101676,0.0,32.02996789154477,4.265608276846236,1.842311808776311,2064.2222618622905,0.22787253730165552,acf3f56f2b6a73b5ce1d24d3543b95edd2c672069767412e79f33e26b9052629,20.5709363000351
cost239,cost239_deeprmsa,600.0,5019,ksp_ff_k50_hops,500,6000,5861,139,0.023166666666666665,0.01784316630801186,17.166,0.45674799522265824,1.176761644770517,0.0,32.598532673605185,4.172837399761133,1.627537962804982,1806.8844907012456,0.299860625700863,acf3f56f2b6a73b5ce1d24d3543b95edd2c672069767412e79f33e26b9052629,19.936247100005858
cost239,cost239_deeprmsa,600.0,5019,strict_v13,500,6000,4854,1146,0.191,3.2575495164880217,6.7556666666666665,4.42542233209724,0.5702513391017717,0.3160280181293778,45.80552121961269,4.968891635764318,2.1637824474660072,2484.9855789039966,0.23422735583302293,acf3f56f2b6a73b5ce1d24d3543b95edd2c672069767412e79f33e26b9052629,42.11055749998195
cost239,cost239_deeprmsa,600.0,5020,ff_ksp_k50_hops,500,6000,5672,328,0.05466666666666667,0.10811856676203509,11.995833333333334,2.0305007052186177,1.0513046544428772,0.0,31.74030324400564,4.267806770098731,1.8455571227080394,2060.4055007052184,0.22766252529903647,f32a61b9c46eea2d64e8289cc233a16aa066512a667e1d2e3f0999bb0b7662dc,19.690575500018895
cost239,cost239_deeprmsa,600.0,5020,ksp_ff_k50_hops,500,6000,5902,98,0.01633333333333333,0.017820200213463977,19.109333333333332,0.47238224330735346,1.1580820060996273,0.0,32.6945103354795,4.189596746865469,1.6226702812605895,1818.559810233819,0.3073159466718949,f32a61b9c46eea2d64e8289cc233a16aa066512a667e1d2e3f0999bb0b7662dc,19.450377500033937
cost239,cost239_deeprmsa,600.0,5020,strict_v13,500,6000,4866,1134,0.189,3.2503679501533043,6.601833333333333,4.591450883682696,0.5861076859843815,0.32572955199342374,45.71372790793259,4.929099876695438,2.1826962597616113,2511.7488697081794,0.23992389753109325,f32a61b9c46eea2d64e8289cc233a16aa066512a667e1d2e3f0999bb0b7662dc,41.16017990000546
jpn48,xlron_jpn48,300.0,5001,ff_ksp_k50_hops,500,6000,5982,18,0.003,0.33110241665660095,271.564,6.850885991307255,2.158809762621197,0.0,24.191240387830156,3.133901705115346,6.1098294884653965,879.9418254764292,0.23968585262402936,1880eb44be77a3b3acf81be2d251f3d063fbc5e4b3659109dc3f96cc6e5424a8,65.20118000003276
jpn48,xlron_jpn48,300.0,5001,ksp_ff_k50_hops,500,6000,5937,63,0.0105,0.028825550097584102,273.354,0.4318679467744652,2.293751052720229,0.0,28.28364493852114,3.0655213070574363,5.210375610577733,770.9415529728819,0.31878116990848415,1880eb44be77a3b3acf81be2d251f3d063fbc5e4b3659109dc3f96cc6e5424a8,63.28361559996847
jpn48,xlron_jpn48,300.0,5001,strict_v13,500,6000,5396,604,0.10066666666666667,3.6862353499260885,93.53783333333334,9.639362490733877,0.5828391401037806,0.5987768717568569,49.29318013343217,5.228687916975537,6.582468495181616,975.7107116382506,0.21767842550196814,1880eb44be77a3b3acf81be2d251f3d063fbc5e4b3659109dc3f96cc6e5424a8,85.37854700000025
jpn48,xlron_jpn48,300.0,5002,ff_ksp_k50_hops,500,6000,5955,45,0.0075,0.3410991830169223,267.647,6.9135180520570945,2.153820319059614,0.0,24.21074727120067,3.1387069689336693,6.144584382871536,887.5133501259446,0.2283785617431366,edcfeabf57072c5a694dcf72632f27d66f604dbb8f5805955750643807465f4a,66.92385039996589
jpn48,xlron_jpn48,300.0,5002,ksp_ff_k50_hops,500,6000,5924,76,0.012666666666666666,0.030472166972079624,279.001,0.47012153950033764,2.2949020931802835,0.0,28.01485482781904,3.0654962862930453,5.260803511141121,777.5209318028359,0.3111165208023125,edcfeabf57072c5a694dcf72632f27d66f604dbb8f5805955750643807465f4a,64.3660138999694
jpn48,xlron_jpn48,300.0,5002,strict_v13,500,6000,5377,623,0.10383333333333333,3.7820452999245995,95.57716666666667,9.486702622280081,0.5817370280825739,0.5981030314301655,48.86591035893621,5.219081272084805,6.567788729774968,968.5456574297936,0.21525368504470094,edcfeabf57072c5a694dcf72632f27d66f604dbb8f5805955750643807465f4a,86.79942180000944
jpn48,xlron_jpn48,300.0,5003,ff_ksp_k50_hops,500,6000,5943,57,0.0095,0.3074588839081116,254.45833333333334,6.959279825004207,2.138313982836951,0.0,25.354366481574964,3.149756015480397,6.172471815581356,890.7846205620057,0.2317029895964949,ce29e8ef0010bc543fdf5c719bfa83795aa0a767636405d5d3e957221b004d01,63.65104789996985
jpn48,xlron_jpn48,300.0,5003,ksp_ff_k50_hops,500,6000,5902,98,0.01633333333333333,0.03144348352604235,265.1936666666667,0.5728566587597425,2.2854964418841073,0.0,29.011860386309724,3.072178922399187,5.298203998644527,776.1907827854965,0.30494016457248263,ce29e8ef0010bc543fdf5c719bfa83795aa0a767636405d5d3e957221b004d01,65.14514000003692
jpn48,xlron_jpn48,300.0,5003,strict_v13,500,6000,5338,662,0.11033333333333334,3.7443409505067393,89.9735,9.58523791682278,0.5974147620831772,0.5867366054702136,49.018733608092916,5.195766204571,6.5738104158861,976.9966279505433,0.21252101431526857,ce29e8ef0010bc543fdf5c719bfa83795aa0a767636405d5d3e957221b004d01,86.19020709994948
jpn48,xlron_jpn48,300.0,5004,ff_ksp_k50_hops,500,6000,5959,41,0.006833333333333334,0.30601864946462837,253.18616666666668,6.859204564524249,2.1602617888907534,0.0,24.92095989259943,3.137439167645578,6.090619231414667,876.7585165296191,0.22535496382823691,49fb7d67e700f8b9a8743a7b61c31aee29b444ab64699b5810fb241a964268ba,61.51889099995606
jpn48,xlron_jpn48,300.0,5004,ksp_ff_k50_hops,500,6000,5923,77,0.012833333333333334,0.02851033294185375,253.61433333333332,0.5281107546851258,2.28735438122573,0.0,28.311835218639203,3.0687151781191964,5.229613371602229,774.4990714165119,0.3040010955493295,49fb7d67e700f8b9a8743a7b61c31aee29b444ab64699b5810fb241a964268ba,60.71770729997661
jpn48,xlron_jpn48,300.0,5004,strict_v13,500,6000,5397,603,0.1005,3.583786699532842,90.17183333333334,9.148786362794144,0.6273855845840282,0.597183620529924,49.05725403001668,5.134333889197703,6.505651287752455,961.5414118954975,0.2211680325876804,49fb7d67e700f8b9a8743a7b61c31aee29b444ab64699b5810fb241a964268ba,82.76448670000536
jpn48,xlron_jpn48,300.0,5005,ff_ksp_k50_hops,500,6000,5974,26,0.004333333333333333,0.3119518834379657,270.60516666666666,6.752929360562438,2.170237696685638,0.0,23.794944760629395,3.1146635420154,6.066956812855708,873.6961834616673,0.2305691976222308,d212a76759abb7ee5f7e8a9626aea9bbcce48e47e944357af16887e9cecbe3d3,60.49526180000976
jpn48,xlron_jpn48,300.0,5005,ksp_ff_k50_hops,500,6000,5954,46,0.007666666666666666,0.034117383077197395,283.5765,0.5013436345314075,2.3060127645280484,0.0,27.937520994289553,3.0487067517635205,5.204064494457508,766.7710782667115,0.31548485904387247,d212a76759abb7ee5f7e8a9626aea9bbcce48e47e944357af16887e9cecbe3d3,59.48598800000036
jpn48,xlron_jpn48,300.0,5005,strict_v13,500,6000,5447,553,0.09216666666666666,3.5833370168014276,92.55283333333334,9.212777675784835,0.5693042041490729,0.595557187442629,49.434734716357625,5.2289333578116395,6.548008077841013,970.0172572058013,0.21821000782276387,d212a76759abb7ee5f7e8a9626aea9bbcce48e47e944357af16887e9cecbe3d3,81.58467149996432
